Date,Crop,Category,Market,District,State,Min_Price,Max_Price,Modal_Price,Quantity
23-03-2026,Cauliflower,Vegetables,Hubballi APMC,Raichur,Karnataka,6287,22365,14388,315
24-03-2026,Horse Gram,Pulses,Thirthahalli APMC,Kalaburagi,Karnataka,3240,42871,29537,540
25-03-2026,Cauliflower,Vegetables,Belagavi APMC,Belagavi,Karnataka,2476,42616,27125,257
26-03-2026,Green Chilli,Vegetables,Bhadravati APMC,Mysuru,Karnataka,7426,21387,14336,671
27-03-2026,Onion,Vegetables,Dharwad APMC,Bengaluru,Karnataka,1389,40666,28025,761
28-03-2026,Black Gram,Pulses,Thirthahalli APMC,Davangere,Karnataka,1999,43416,15372,418
29-03-2026,Jola (Jowar),Cereals,Vijayapura APMC,Bengaluru,Karnataka,2855,35339,24697,355
30-03-2026,Green Chilli,Vegetables,Dharwad APMC,Tumakuru,Karnataka,9125,37228,18124,61
31-03-2026,Turmeric,Commercial Crops,Hubballi APMC,Raichur,Karnataka,9850,49195,30267,394
01-04-2026,Pomegranate,Fruits,Sagar APMC,Raichur,Karnataka,3763,53217,36214,514
02-04-2026,Guava,Fruits,Mysuru APMC,Belagavi,Karnataka,4663,16250,9357,749
03-04-2026,Onion,Vegetables,Vijayapura APMC,Vijayapura,Karnataka,5986,37017,21157,715
04-04-2026,Green Chilli,Vegetables,Bengaluru APMC,Davangere,Karnataka,2481,38693,18042,543
05-04-2026,Bajra,Cereals,Thirthahalli APMC,Raichur,Karnataka,8256,28606,22111,417
06-04-2026,Rice (Akki),Cereals,Kalaburagi APMC,Raichur,Karnataka,4731,33547,22869,895
07-04-2026,Sugarcane,Commercial Crops,Bhadravati APMC,Belagavi,Karnataka,8262,38550,25938,986
08-04-2026,Brinjal,Vegetables,Raichur APMC,Hassan,Karnataka,1451,40883,22549,469
09-04-2026,Horse Gram,Pulses,Belagavi APMC,Udupi,Karnataka,4093,20930,14671,938
10-04-2026,Maize,Cereals,Thirthahalli APMC,Davangere,Karnataka,1882,46099,22085,840
11-04-2026,Sunflower,Oilseeds,Chikkamagaluru APMC,Bengaluru,Karnataka,5408,36292,20202,220
12-04-2026,Bajra,Cereals,Tumakuru APMC,Tumakuru,Karnataka,5068,20522,14217,183
13-04-2026,Cauliflower,Vegetables,Udupi APMC,Raichur,Karnataka,4277,23701,12884,476
14-04-2026,Grapes,Fruits,Bengaluru APMC,Raichur,Karnataka,9566,56451,24830,74
15-04-2026,Rice (Akki),Cereals,Tumakuru APMC,Chitradurga,Karnataka,8951,37363,18319,579
16-04-2026,Sunflower,Oilseeds,Belagavi APMC,Dharwad,Karnataka,5690,55303,22863,239
17-04-2026,Horse Gram,Pulses,Tumakuru APMC,Hassan,Karnataka,5595,35737,25123,190
18-04-2026,Green Gram,Pulses,Raichur APMC,Raichur,Karnataka,5559,52951,28729,604
19-04-2026,Carrot,Vegetables,Bengaluru APMC,Udupi,Karnataka,8291,27139,19320,895
20-04-2026,Wheat,Cereals,Bengaluru APMC,Dharwad,Karnataka,9160,32296,19737,845
21-04-2026,Bajra,Cereals,Thirthahalli APMC,Chitradurga,Karnataka,1112,11701,5384,707
22-04-2026,Carrot,Vegetables,Thirthahalli APMC,Shivamogga,Karnataka,6131,37039,19696,364
23-04-2026,Maize,Cereals,Tumakuru APMC,Hassan,Karnataka,4197,20706,14394,493
24-04-2026,Copra,Plantation,Shivamogga APMC,Tumakuru,Karnataka,1139,21107,12123,368
25-04-2026,Sugarcane,Commercial Crops,Udupi APMC,Mysuru,Karnataka,2424,14886,10837,490
26-04-2026,Banana,Fruits,Belagavi APMC,Davangere,Karnataka,3949,23409,15078,141
27-04-2026,Sugarcane,Commercial Crops,Bengaluru APMC,Belagavi,Karnataka,4168,47951,27289,228
28-04-2026,Cowpea,Pulses,Hubballi APMC,Tumakuru,Karnataka,9708,28983,20195,105
29-04-2026,Ragi,Cereals,Belagavi APMC,Davangere,Karnataka,7043,45720,33225,204
30-04-2026,Carrot,Vegetables,Hassan APMC,Dharwad,Karnataka,7989,31258,22306,721
01-05-2026,Sesame,Oilseeds,Hassan APMC,Vijayapura,Karnataka,8236,18642,11458,160
02-05-2026,Grapes,Fruits,Hubballi APMC,Belagavi,Karnataka,7261,24645,16190,186
03-05-2026,Pomegranate,Fruits,Bengaluru APMC,Chikkamagaluru,Karnataka,1887,34440,20616,281
04-05-2026,Horse Gram,Pulses,Bengaluru APMC,Bengaluru,Karnataka,4104,38470,24706,517
05-05-2026,Guava,Fruits,Mysuru APMC,Shivamogga,Karnataka,1049,28418,11593,781
06-05-2026,Groundnut,Oilseeds,Vijayapura APMC,Hassan,Karnataka,4951,26746,19050,530
07-05-2026,Jola (Jowar),Cereals,Raichur APMC,Raichur,Karnataka,4560,19045,14444,117
08-05-2026,Banana,Fruits,Davanagere APMC,Vijayapura,Karnataka,1018,13636,5998,863
09-05-2026,Bajra,Cereals,Thirthahalli APMC,Chitradurga,Karnataka,5821,45964,32036,298
10-05-2026,Bengal Gram,Pulses,Kalaburagi APMC,Vijayapura,Karnataka,7340,46765,20697,372
11-05-2026,Wheat,Cereals,Thirthahalli APMC,Tumakuru,Karnataka,9058,41731,19588,971
12-05-2026,Tomato,Vegetables,Tumakuru APMC,Shivamogga,Karnataka,3606,23209,10500,953
13-05-2026,Bengal Gram,Pulses,Bengaluru APMC,Mysuru,Karnataka,8846,58542,24903,567
14-05-2026,Rice (Akki),Cereals,Kalaburagi APMC,Kalaburagi,Karnataka,9643,25011,19448,841
15-05-2026,Groundnut,Oilseeds,Thirthahalli APMC,Davangere,Karnataka,7432,22053,12164,481
16-05-2026,Turmeric,Commercial Crops,Bengaluru APMC,Davangere,Karnataka,4765,29484,14867,536
17-05-2026,Rice (Akki),Cereals,Shivamogga APMC,Tumakuru,Karnataka,3438,42665,16834,655
18-05-2026,Sugarcane,Commercial Crops,Kalaburagi APMC,Udupi,Karnataka,7358,24924,14704,478
19-05-2026,Ragi,Cereals,Davanagere APMC,Udupi,Karnataka,9319,31625,16819,318
20-05-2026,Pomegranate,Fruits,Hubballi APMC,Raichur,Karnataka,6941,40983,26250,758
21-05-2026,Black Gram,Pulses,Raichur APMC,Chikkamagaluru,Karnataka,8644,33730,17508,586
22-05-2026,Arecanut (Betel Nut),Plantation,Sagar APMC,Bengaluru,Karnataka,5855,33242,23403,197
23-05-2026,Black Gram,Pulses,Udupi APMC,Belagavi,Karnataka,7547,44589,30768,167
24-05-2026,Horse Gram,Pulses,Bhadravati APMC,Mysuru,Karnataka,8196,42084,18548,899
25-05-2026,Sunflower,Oilseeds,Shivamogga APMC,Raichur,Karnataka,6911,43425,30948,416
26-05-2026,Onion,Vegetables,Raichur APMC,Shivamogga,Karnataka,7481,35804,16306,899
27-05-2026,Grapes,Fruits,Vijayapura APMC,Udupi,Karnataka,3761,31780,14853,115
28-05-2026,Papaya,Fruits,Davanagere APMC,Chikkamagaluru,Karnataka,5456,25346,11681,862
29-05-2026,Cauliflower,Vegetables,Hubballi APMC,Chikkamagaluru,Karnataka,7361,27644,16171,419
30-05-2026,Green Chilli,Vegetables,Sagar APMC,Tumakuru,Karnataka,6693,34972,20989,224
31-05-2026,Wheat,Cereals,Tumakuru APMC,Mysuru,Karnataka,6788,39696,27147,880
01-06-2026,Sesame,Oilseeds,Chikkamagaluru APMC,Dharwad,Karnataka,1201,49153,22069,637
02-06-2026,Horse Gram,Pulses,Bengaluru APMC,Belagavi,Karnataka,7160,52330,33458,544
03-06-2026,Black Gram,Pulses,Hassan APMC,Bengaluru,Karnataka,1517,49180,19391,163
04-06-2026,Mango,Fruits,Dharwad APMC,Hassan,Karnataka,8737,28080,20347,160
05-06-2026,Cowpea,Pulses,Belagavi APMC,Tumakuru,Karnataka,2988,23625,11127,810
06-06-2026,Papaya,Fruits,Bhadravati APMC,Belagavi,Karnataka,4802,49526,20787,488
07-06-2026,Papaya,Fruits,Sagar APMC,Hassan,Karnataka,6808,56599,25438,764
08-06-2026,Ragi,Cereals,Tumakuru APMC,Hassan,Karnataka,8162,47296,22752,196
09-06-2026,Turmeric,Commercial Crops,Kalaburagi APMC,Chitradurga,Karnataka,7241,21148,14266,84
10-06-2026,Tobacco,Commercial Crops,Sagar APMC,Mysuru,Karnataka,9399,52974,37196,358
11-06-2026,Cabbage,Vegetables,Bengaluru APMC,Chitradurga,Karnataka,6633,21460,11553,587
12-06-2026,Green Gram,Pulses,Tumakuru APMC,Mysuru,Karnataka,6755,47362,30420,799
13-06-2026,Horse Gram,Pulses,Hassan APMC,Raichur,Karnataka,7309,31008,20622,63
14-06-2026,Pomegranate,Fruits,Raichur APMC,Shivamogga,Karnataka,5117,52409,35810,423
15-06-2026,Sesame,Oilseeds,Chikkamagaluru APMC,Chikkamagaluru,Karnataka,9345,45228,23614,606
16-06-2026,Cauliflower,Vegetables,Tumakuru APMC,Belagavi,Karnataka,2518,17831,9869,477
17-06-2026,Papaya,Fruits,Dharwad APMC,Tumakuru,Karnataka,7163,30761,22981,777
18-06-2026,Cotton,Commercial Crops,Thirthahalli APMC,Raichur,Karnataka,3600,42407,25487,282
19-06-2026,Pomegranate,Fruits,Chitradurga APMC,Kalaburagi,Karnataka,3195,18082,9976,754
20-06-2026,Wheat,Cereals,Bengaluru APMC,Davangere,Karnataka,4554,18408,9438,612
21-06-2026,Copra,Plantation,Tumakuru APMC,Tumakuru,Karnataka,3849,28385,13786,988
22-06-2026,Sesame,Oilseeds,Belagavi APMC,Shivamogga,Karnataka,2742,16300,9961,936
23-06-2026,Carrot,Vegetables,Dharwad APMC,Bengaluru,Karnataka,2306,22078,13917,775
24-06-2026,Maize,Cereals,Thirthahalli APMC,Vijayapura,Karnataka,4849,51192,21058,712
25-06-2026,Potato,Vegetables,Mysuru APMC,Vijayapura,Karnataka,8519,53705,32912,489
26-06-2026,Potato,Vegetables,Davanagere APMC,Chikkamagaluru,Karnataka,5195,52161,29624,551
27-06-2026,Coconut,Plantation,Shivamogga APMC,Vijayapura,Karnataka,6178,49947,28307,324
28-06-2026,Turmeric,Commercial Crops,Thirthahalli APMC,Vijayapura,Karnataka,3555,53442,32292,899
29-06-2026,Green Gram,Pulses,Sagar APMC,Davangere,Karnataka,3305,32534,21865,125
30-06-2026,Watermelon,Fruits,Hassan APMC,Udupi,Karnataka,8619,28292,17063,488
01-07-2026,Turmeric,Commercial Crops,Mysuru APMC,Chitradurga,Karnataka,3642,41519,28474,781
02-07-2026,Sesame,Oilseeds,Shivamogga APMC,Bengaluru,Karnataka,7409,49010,22562,909
03-07-2026,Capsicum,Vegetables,Chitradurga APMC,Chitradurga,Karnataka,5757,53841,23510,748
04-07-2026,Grapes,Fruits,Hassan APMC,Mysuru,Karnataka,3994,30238,14668,338
05-07-2026,Banana,Fruits,Tumakuru APMC,Hassan,Karnataka,9751,47107,22744,964
06-07-2026,Tomato,Vegetables,Thirthahalli APMC,Udupi,Karnataka,2271,29077,12782,589
07-07-2026,Sunflower,Oilseeds,Belagavi APMC,Chitradurga,Karnataka,2813,35912,14152,940
08-07-2026,Banana,Fruits,Raichur APMC,Tumakuru,Karnataka,9801,56835,39371,741
09-07-2026,Potato,Vegetables,Bhadravati APMC,Tumakuru,Karnataka,3461,32555,13806,302
10-07-2026,Arecanut (Betel Nut),Plantation,Davanagere APMC,Chitradurga,Karnataka,5120,25709,17451,175
11-07-2026,Banana,Fruits,Udupi APMC,Chitradurga,Karnataka,7124,18781,10845,226
12-07-2026,Rice (Akki),Cereals,Mysuru APMC,Vijayapura,Karnataka,9475,52239,38529,86
13-07-2026,Sesame,Oilseeds,Chitradurga APMC,Mysuru,Karnataka,5396,54927,34345,459
14-07-2026,Turmeric,Commercial Crops,Mysuru APMC,Shivamogga,Karnataka,1816,14980,5801,660
15-07-2026,Turmeric,Commercial Crops,Kalaburagi APMC,Belagavi,Karnataka,8304,45846,31037,659
16-07-2026,Watermelon,Fruits,Sagar APMC,Udupi,Karnataka,8331,36768,22710,176
17-07-2026,Bajra,Cereals,Udupi APMC,Udupi,Karnataka,1082,49587,30755,532
18-07-2026,Bajra,Cereals,Sagar APMC,Chitradurga,Karnataka,2920,32521,17987,217
19-07-2026,Jola (Jowar),Cereals,Chitradurga APMC,Dharwad,Karnataka,8817,47247,30200,641
20-07-2026,Toor Dal,Pulses,Bhadravati APMC,Bengaluru,Karnataka,3093,19102,12931,343
21-07-2026,Green Gram,Pulses,Udupi APMC,Chikkamagaluru,Karnataka,8071,22623,14795,894
22-07-2026,Sunflower,Oilseeds,Bhadravati APMC,Bengaluru,Karnataka,8967,28384,14813,687
23-07-2026,Cabbage,Vegetables,Chitradurga APMC,Belagavi,Karnataka,9367,22038,17476,392
24-07-2026,Banana,Fruits,Raichur APMC,Tumakuru,Karnataka,6285,22804,13757,359
25-07-2026,Cauliflower,Vegetables,Sagar APMC,Chitradurga,Karnataka,5937,52667,29228,711
26-07-2026,Watermelon,Fruits,Bhadravati APMC,Tumakuru,Karnataka,1369,24103,8260,577
27-07-2026,Beans,Vegetables,Mysuru APMC,Tumakuru,Karnataka,2818,16540,9636,589
28-07-2026,Guava,Fruits,Udupi APMC,Dharwad,Karnataka,3101,18007,13455,468
29-07-2026,Cabbage,Vegetables,Thirthahalli APMC,Tumakuru,Karnataka,4490,44586,20982,493
30-07-2026,Grapes,Fruits,Davanagere APMC,Belagavi,Karnataka,2779,26478,13637,734
31-07-2026,Banana,Fruits,Belagavi APMC,Raichur,Karnataka,8674,40112,26747,607
01-08-2026,Pomegranate,Fruits,Hubballi APMC,Mysuru,Karnataka,2364,45940,29639,889
02-08-2026,Beans,Vegetables,Vijayapura APMC,Kalaburagi,Karnataka,8294,50541,28022,285
03-08-2026,Banana,Fruits,Bengaluru APMC,Chikkamagaluru,Karnataka,4676,42614,20757,488
04-08-2026,Maize,Cereals,Vijayapura APMC,Chitradurga,Karnataka,3426,31026,22060,263
05-08-2026,Tobacco,Commercial Crops,Udupi APMC,Belagavi,Karnataka,9264,39699,26638,134
06-08-2026,Rice (Akki),Cereals,Raichur APMC,Vijayapura,Karnataka,9089,37670,19024,843
07-08-2026,Bengal Gram,Pulses,Vijayapura APMC,Raichur,Karnataka,3962,28153,11886,793
08-08-2026,Wheat,Cereals,Udupi APMC,Chikkamagaluru,Karnataka,1859,31049,16262,134
09-08-2026,Bengal Gram,Pulses,Mysuru APMC,Belagavi,Karnataka,5138,42524,19645,970
10-08-2026,Banana,Fruits,Sagar APMC,Raichur,Karnataka,3424,45145,20179,538
11-08-2026,Grapes,Fruits,Vijayapura APMC,Tumakuru,Karnataka,5017,28721,20450,114
12-08-2026,Groundnut,Oilseeds,Belagavi APMC,Mysuru,Karnataka,9560,21683,13631,695
13-08-2026,Green Chilli,Vegetables,Mysuru APMC,Chitradurga,Karnataka,9342,44516,29959,712
14-08-2026,Guava,Fruits,Davanagere APMC,Udupi,Karnataka,2134,26720,12176,676
15-08-2026,Onion,Vegetables,Mysuru APMC,Bengaluru,Karnataka,6166,48142,31525,113
16-08-2026,Sunflower,Oilseeds,Udupi APMC,Hassan,Karnataka,6119,41535,26978,392
17-08-2026,Cabbage,Vegetables,Shivamogga APMC,Kalaburagi,Karnataka,6694,18508,10273,988
18-08-2026,Green Gram,Pulses,Chitradurga APMC,Mysuru,Karnataka,7136,30137,18721,924
19-08-2026,Wheat,Cereals,Kalaburagi APMC,Udupi,Karnataka,6485,32993,15915,968
20-08-2026,Cabbage,Vegetables,Mysuru APMC,Shivamogga,Karnataka,5164,34794,24320,401
21-08-2026,Maize,Cereals,Tumakuru APMC,Chitradurga,Karnataka,3346,26726,18511,207
22-08-2026,Cowpea,Pulses,Shivamogga APMC,Belagavi,Karnataka,6039,51738,27396,638
23-08-2026,Rice (Akki),Cereals,Vijayapura APMC,Shivamogga,Karnataka,5897,28214,16559,540
24-08-2026,Beans,Vegetables,Udupi APMC,Udupi,Karnataka,9252,54991,28522,707
25-08-2026,Green Chilli,Vegetables,Chitradurga APMC,Mysuru,Karnataka,6041,50826,32314,904
26-08-2026,Guava,Fruits,Bhadravati APMC,Belagavi,Karnataka,4901,46881,23518,512
27-08-2026,Guava,Fruits,Dharwad APMC,Chitradurga,Karnataka,2337,36136,16097,274
28-08-2026,Carrot,Vegetables,Thirthahalli APMC,Vijayapura,Karnataka,2184,47367,23551,966
29-08-2026,Beans,Vegetables,Shivamogga APMC,Hassan,Karnataka,5426,44592,18609,362
30-08-2026,Wheat,Cereals,Kalaburagi APMC,Tumakuru,Karnataka,2551,32031,20199,664
31-08-2026,Sugarcane,Commercial Crops,Belagavi APMC,Belagavi,Karnataka,2629,14238,6170,968
01-09-2026,Horse Gram,Pulses,Bhadravati APMC,Vijayapura,Karnataka,2526,13243,8504,908
02-09-2026,Bengal Gram,Pulses,Hassan APMC,Chitradurga,Karnataka,2361,32306,13535,862
03-09-2026,Turmeric,Commercial Crops,Bhadravati APMC,Chitradurga,Karnataka,5370,40962,19356,989
04-09-2026,Grapes,Fruits,Hassan APMC,Belagavi,Karnataka,6283,44424,27423,515
05-09-2026,Bajra,Cereals,Shivamogga APMC,Mysuru,Karnataka,8610,48619,36503,137
06-09-2026,Green Gram,Pulses,Chikkamagaluru APMC,Vijayapura,Karnataka,2993,19775,13248,932
07-09-2026,Tomato,Vegetables,Sagar APMC,Mysuru,Karnataka,1869,38405,16130,352
08-09-2026,Carrot,Vegetables,Thirthahalli APMC,Raichur,Karnataka,2014,45830,18244,729
09-09-2026,Cowpea,Pulses,Kalaburagi APMC,Udupi,Karnataka,1602,37535,24832,484
10-09-2026,Carrot,Vegetables,Chitradurga APMC,Davangere,Karnataka,1690,23308,12016,731
11-09-2026,Groundnut,Oilseeds,Sagar APMC,Belagavi,Karnataka,9685,27992,16181,184
12-09-2026,Turmeric,Commercial Crops,Chikkamagaluru APMC,Kalaburagi,Karnataka,1489,38160,25138,99
13-09-2026,Coconut,Plantation,Hubballi APMC,Chitradurga,Karnataka,7864,28202,20604,481
14-09-2026,Potato,Vegetables,Davanagere APMC,Bengaluru,Karnataka,8240,56586,41771,389
15-09-2026,Banana,Fruits,Bengaluru APMC,Belagavi,Karnataka,8786,25334,19772,396
16-09-2026,Turmeric,Commercial Crops,Udupi APMC,Udupi,Karnataka,9024,40188,28991,695
17-09-2026,Cowpea,Pulses,Hubballi APMC,Chikkamagaluru,Karnataka,1294,38820,13341,396
18-09-2026,Guava,Fruits,Raichur APMC,Kalaburagi,Karnataka,6488,47710,20576,698
19-09-2026,Maize,Cereals,Bengaluru APMC,Chitradurga,Karnataka,5027,35203,20948,294
20-09-2026,Wheat,Cereals,Chitradurga APMC,Shivamogga,Karnataka,3912,16853,10545,158
21-09-2026,Pomegranate,Fruits,Kalaburagi APMC,Chitradurga,Karnataka,5744,21439,13328,874
22-09-2026,Green Gram,Pulses,Belagavi APMC,Raichur,Karnataka,2873,52042,25428,848
23-09-2026,Brinjal,Vegetables,Sagar APMC,Tumakuru,Karnataka,4258,39811,21056,582
24-09-2026,Green Chilli,Vegetables,Bengaluru APMC,Vijayapura,Karnataka,3817,52782,29657,139
25-09-2026,Black Gram,Pulses,Dharwad APMC,Chitradurga,Karnataka,9636,57854,24141,345
26-09-2026,Cabbage,Vegetables,Chitradurga APMC,Davangere,Karnataka,4641,40000,18936,161
