Date,Crop,Category,Market,District,State,Min_Price,Max_Price,Modal_Price,Quantity
2026-03-23,Cauliflower,Vegetables,Hubballi APMC,Raichur,Karnataka,6287,22365,14388,315
2026-03-24,Horse Gram,Pulses,Thirthahalli APMC,Kalaburagi,Karnataka,3240,42871,29537,540
2026-03-25,Cauliflower,Vegetables,Belagavi APMC,Belagavi,Karnataka,2476,42616,27125,257
2026-03-26,Green Chilli,Vegetables,Bhadravati APMC,Mysuru,Karnataka,7426,21387,14336,671
2026-03-27,Onion,Vegetables,Dharwad APMC,Bengaluru,Karnataka,1389,40666,28025,761
2026-03-28,Black Gram,Pulses,Thirthahalli APMC,Davangere,Karnataka,1999,43416,15372,418
2026-03-29,Jola (Jowar),Cereals,Vijayapura APMC,Bengaluru,Karnataka,2855,35339,24697,355
2026-03-30,Green Chilli,Vegetables,Dharwad APMC,Tumakuru,Karnataka,9125,37228,18124,61
2026-03-31,Turmeric,Commercial Crops,Hubballi APMC,Raichur,Karnataka,9850,49195,30267,394
2026-04-01,Pomegranate,Fruits,Sagar APMC,Raichur,Karnataka,3763,53217,36214,514
2026-04-02,Guava,Fruits,Mysuru APMC,Belagavi,Karnataka,4663,16250,9357,749
2026-04-03,Onion,Vegetables,Vijayapura APMC,Vijayapura,Karnataka,5986,37017,21157,715
2026-04-04,Green Chilli,Vegetables,Bengaluru APMC,Davangere,Karnataka,2481,38693,18042,543
2026-04-05,Bajra,Cereals,Thirthahalli APMC,Raichur,Karnataka,8256,28606,22111,417
2026-04-06,Rice (Akki),Cereals,Kalaburagi APMC,Raichur,Karnataka,4731,33547,22869,895
2026-04-07,Sugarcane,Commercial Crops,Bhadravati APMC,Belagavi,Karnataka,8262,38550,25938,986
2026-04-08,Brinjal,Vegetables,Raichur APMC,Hassan,Karnataka,1451,40883,22549,469
2026-04-09,Horse Gram,Pulses,Belagavi APMC,Udupi,Karnataka,4093,20930,14671,938
2026-04-10,Maize,Cereals,Thirthahalli APMC,Davangere,Karnataka,1882,46099,22085,840
2026-04-11,Sunflower,Oilseeds,Chikkamagaluru APMC,Bengaluru,Karnataka,5408,36292,20202,220
2026-04-12,Bajra,Cereals,Tumakuru APMC,Tumakuru,Karnataka,5068,20522,14217,183
2026-04-13,Cauliflower,Vegetables,Udupi APMC,Raichur,Karnataka,4277,23701,12884,476
2026-04-14,Grapes,Fruits,Bengaluru APMC,Raichur,Karnataka,9566,56451,24830,74
2026-04-15,Rice (Akki),Cereals,Tumakuru APMC,Chitradurga,Karnataka,8951,37363,18319,579
2026-04-16,Sunflower,Oilseeds,Belagavi APMC,Dharwad,Karnataka,5690,55303,22863,239
2026-04-17,Horse Gram,Pulses,Tumakuru APMC,Hassan,Karnataka,5595,35737,25123,190
2026-04-18,Green Gram,Pulses,Raichur APMC,Raichur,Karnataka,5559,52951,28729,604
2026-04-19,Carrot,Vegetables,Bengaluru APMC,Udupi,Karnataka,8291,27139,19320,895
2026-04-20,Wheat,Cereals,Bengaluru APMC,Dharwad,Karnataka,9160,32296,19737,845
2026-04-21,Bajra,Cereals,Thirthahalli APMC,Chitradurga,Karnataka,1112,11701,5384,707
2026-04-22,Carrot,Vegetables,Thirthahalli APMC,Shivamogga,Karnataka,6131,37039,19696,364
2026-04-23,Maize,Cereals,Tumakuru APMC,Hassan,Karnataka,4197,20706,14394,493
2026-04-24,Copra,Plantation,Shivamogga APMC,Tumakuru,Karnataka,1139,21107,12123,368
2026-04-25,Sugarcane,Commercial Crops,Udupi APMC,Mysuru,Karnataka,2424,14886,10837,490
2026-04-26,Banana,Fruits,Belagavi APMC,Davangere,Karnataka,3949,23409,15078,141
2026-04-27,Sugarcane,Commercial Crops,Bengaluru APMC,Belagavi,Karnataka,4168,47951,27289,228
2026-04-28,Cowpea,Pulses,Hubballi APMC,Tumakuru,Karnataka,9708,28983,20195,105
2026-04-29,Ragi,Cereals,Belagavi APMC,Davangere,Karnataka,7043,45720,33225,204
2026-04-30,Carrot,Vegetables,Hassan APMC,Dharwad,Karnataka,7989,31258,22306,721
2026-05-01,Sesame,Oilseeds,Hassan APMC,Vijayapura,Karnataka,8236,18642,11458,160
2026-05-02,Grapes,Fruits,Hubballi APMC,Belagavi,Karnataka,7261,24645,16190,186
2026-05-03,Pomegranate,Fruits,Bengaluru APMC,Chikkamagaluru,Karnataka,1887,34440,20616,281
2026-05-04,Horse Gram,Pulses,Bengaluru APMC,Bengaluru,Karnataka,4104,38470,24706,517
2026-05-05,Guava,Fruits,Mysuru APMC,Shivamogga,Karnataka,1049,28418,11593,781
2026-05-06,Groundnut,Oilseeds,Vijayapura APMC,Hassan,Karnataka,4951,26746,19050,530
2026-05-07,Jola (Jowar),Cereals,Raichur APMC,Raichur,Karnataka,4560,19045,14444,117
2026-05-08,Banana,Fruits,Davanagere APMC,Vijayapura,Karnataka,1018,13636,5998,863
2026-05-09,Bajra,Cereals,Thirthahalli APMC,Chitradurga,Karnataka,5821,45964,32036,298
2026-05-10,Bengal Gram,Pulses,Kalaburagi APMC,Vijayapura,Karnataka,7340,46765,20697,372
2026-05-11,Wheat,Cereals,Thirthahalli APMC,Tumakuru,Karnataka,9058,41731,19588,971
2026-05-12,Tomato,Vegetables,Tumakuru APMC,Shivamogga,Karnataka,3606,23209,10500,953
2026-05-13,Bengal Gram,Pulses,Bengaluru APMC,Mysuru,Karnataka,8846,58542,24903,567
2026-05-14,Rice (Akki),Cereals,Kalaburagi APMC,Kalaburagi,Karnataka,9643,25011,19448,841
2026-05-15,Groundnut,Oilseeds,Thirthahalli APMC,Davangere,Karnataka,7432,22053,12164,481
2026-05-16,Turmeric,Commercial Crops,Bengaluru APMC,Davangere,Karnataka,4765,29484,14867,536
2026-05-17,Rice (Akki),Cereals,Shivamogga APMC,Tumakuru,Karnataka,3438,42665,16834,655
2026-05-18,Sugarcane,Commercial Crops,Kalaburagi APMC,Udupi,Karnataka,7358,24924,14704,478
2026-05-19,Ragi,Cereals,Davanagere APMC,Udupi,Karnataka,9319,31625,16819,318
2026-05-20,Pomegranate,Fruits,Hubballi APMC,Raichur,Karnataka,6941,40983,26250,758
2026-05-21,Black Gram,Pulses,Raichur APMC,Chikkamagaluru,Karnataka,8644,33730,17508,586
2026-05-22,Arecanut (Betel Nut),Plantation,Sagar APMC,Bengaluru,Karnataka,5855,33242,23403,197
2026-05-23,Black Gram,Pulses,Udupi APMC,Belagavi,Karnataka,7547,44589,30768,167
2026-05-24,Horse Gram,Pulses,Bhadravati APMC,Mysuru,Karnataka,8196,42084,18548,899
2026-05-25,Sunflower,Oilseeds,Shivamogga APMC,Raichur,Karnataka,6911,43425,30948,416
2026-05-26,Onion,Vegetables,Raichur APMC,Shivamogga,Karnataka,7481,35804,16306,899
2026-05-27,Grapes,Fruits,Vijayapura APMC,Udupi,Karnataka,3761,31780,14853,115
2026-05-28,Papaya,Fruits,Davanagere APMC,Chikkamagaluru,Karnataka,5456,25346,11681,862
2026-05-29,Cauliflower,Vegetables,Hubballi APMC,Chikkamagaluru,Karnataka,7361,27644,16171,419
2026-05-30,Green Chilli,Vegetables,Sagar APMC,Tumakuru,Karnataka,6693,34972,20989,224
2026-05-31,Wheat,Cereals,Tumakuru APMC,Mysuru,Karnataka,6788,39696,27147,880
2026-06-01,Sesame,Oilseeds,Chikkamagaluru APMC,Dharwad,Karnataka,1201,49153,22069,637
2026-06-02,Horse Gram,Pulses,Bengaluru APMC,Belagavi,Karnataka,7160,52330,33458,544
2026-06-03,Black Gram,Pulses,Hassan APMC,Bengaluru,Karnataka,1517,49180,19391,163
2026-06-04,Mango,Fruits,Dharwad APMC,Hassan,Karnataka,8737,28080,20347,160
2026-06-05,Cowpea,Pulses,Belagavi APMC,Tumakuru,Karnataka,2988,23625,11127,810
2026-06-06,Papaya,Fruits,Bhadravati APMC,Belagavi,Karnataka,4802,49526,20787,488
2026-06-07,Papaya,Fruits,Sagar APMC,Hassan,Karnataka,6808,56599,25438,764
2026-06-08,Ragi,Cereals,Tumakuru APMC,Hassan,Karnataka,8162,47296,22752,196
2026-06-09,Turmeric,Commercial Crops,Kalaburagi APMC,Chitradurga,Karnataka,7241,21148,14266,84
2026-06-10,Tobacco,Commercial Crops,Sagar APMC,Mysuru,Karnataka,9399,52974,37196,358
2026-06-11,Cabbage,Vegetables,Bengaluru APMC,Chitradurga,Karnataka,6633,21460,11553,587
2026-06-12,Green Gram,Pulses,Tumakuru APMC,Mysuru,Karnataka,6755,47362,30420,799
2026-06-13,Horse Gram,Pulses,Hassan APMC,Raichur,Karnataka,7309,31008,20622,63
2026-06-14,Pomegranate,Fruits,Raichur APMC,Shivamogga,Karnataka,5117,52409,35810,423
2026-06-15,Sesame,Oilseeds,Chikkamagaluru APMC,Chikkamagaluru,Karnataka,9345,45228,23614,606
2026-06-16,Cauliflower,Vegetables,Tumakuru APMC,Belagavi,Karnataka,2518,17831,9869,477
2026-06-17,Papaya,Fruits,Dharwad APMC,Tumakuru,Karnataka,7163,30761,22981,777
2026-06-18,Cotton,Commercial Crops,Thirthahalli APMC,Raichur,Karnataka,3600,42407,25487,282
2026-06-19,Pomegranate,Fruits,Chitradurga APMC,Kalaburagi,Karnataka,3195,18082,9976,754
2026-06-20,Wheat,Cereals,Bengaluru APMC,Davangere,Karnataka,4554,18408,9438,612
2026-06-21,Copra,Plantation,Tumakuru APMC,Tumakuru,Karnataka,3849,28385,13786,988
2026-06-22,Sesame,Oilseeds,Belagavi APMC,Shivamogga,Karnataka,2742,16300,9961,936
2026-06-23,Carrot,Vegetables,Dharwad APMC,Bengaluru,Karnataka,2306,22078,13917,775
2026-06-24,Maize,Cereals,Thirthahalli APMC,Vijayapura,Karnataka,4849,51192,21058,712
2026-06-25,Potato,Vegetables,Mysuru APMC,Vijayapura,Karnataka,8519,53705,32912,489
2026-06-26,Potato,Vegetables,Davanagere APMC,Chikkamagaluru,Karnataka,5195,52161,29624,551
2026-06-27,Coconut,Plantation,Shivamogga APMC,Vijayapura,Karnataka,6178,49947,28307,324
2026-06-28,Turmeric,Commercial Crops,Thirthahalli APMC,Vijayapura,Karnataka,3555,53442,32292,899
2026-06-29,Green Gram,Pulses,Sagar APMC,Davangere,Karnataka,3305,32534,21865,125
2026-06-30,Watermelon,Fruits,Hassan APMC,Udupi,Karnataka,8619,28292,17063,488
2026-07-01,Turmeric,Commercial Crops,Mysuru APMC,Chitradurga,Karnataka,3642,41519,28474,781
2026-07-02,Sesame,Oilseeds,Shivamogga APMC,Bengaluru,Karnataka,7409,49010,22562,909
2026-07-03,Capsicum,Vegetables,Chitradurga APMC,Chitradurga,Karnataka,5757,53841,23510,748
2026-07-04,Grapes,Fruits,Hassan APMC,Mysuru,Karnataka,3994,30238,14668,338
2026-07-05,Banana,Fruits,Tumakuru APMC,Hassan,Karnataka,9751,47107,22744,964
2026-07-06,Tomato,Vegetables,Thirthahalli APMC,Udupi,Karnataka,2271,29077,12782,589
2026-07-07,Sunflower,Oilseeds,Belagavi APMC,Chitradurga,Karnataka,2813,35912,14152,940
2026-07-08,Banana,Fruits,Raichur APMC,Tumakuru,Karnataka,9801,56835,39371,741
2026-07-09,Potato,Vegetables,Bhadravati APMC,Tumakuru,Karnataka,3461,32555,13806,302
2026-07-10,Arecanut (Betel Nut),Plantation,Davanagere APMC,Chitradurga,Karnataka,5120,25709,17451,175
2026-07-11,Banana,Fruits,Udupi APMC,Chitradurga,Karnataka,7124,18781,10845,226
2026-07-12,Rice (Akki),Cereals,Mysuru APMC,Vijayapura,Karnataka,9475,52239,38529,86
2026-07-13,Sesame,Oilseeds,Chitradurga APMC,Mysuru,Karnataka,5396,54927,34345,459
2026-07-14,Turmeric,Commercial Crops,Mysuru APMC,Shivamogga,Karnataka,1816,14980,5801,660
2026-07-15,Turmeric,Commercial Crops,Kalaburagi APMC,Belagavi,Karnataka,8304,45846,31037,659
2026-07-16,Watermelon,Fruits,Sagar APMC,Udupi,Karnataka,8331,36768,22710,176
2026-07-17,Bajra,Cereals,Udupi APMC,Udupi,Karnataka,1082,49587,30755,532
2026-07-18,Bajra,Cereals,Sagar APMC,Chitradurga,Karnataka,2920,32521,17987,217
2026-07-19,Jola (Jowar),Cereals,Chitradurga APMC,Dharwad,Karnataka,8817,47247,30200,641
2026-07-20,Toor Dal,Pulses,Bhadravati APMC,Bengaluru,Karnataka,3093,19102,12931,343
2026-07-21,Green Gram,Pulses,Udupi APMC,Chikkamagaluru,Karnataka,8071,22623,14795,894
2026-07-22,Sunflower,Oilseeds,Bhadravati APMC,Bengaluru,Karnataka,8967,28384,14813,687
2026-07-23,Cabbage,Vegetables,Chitradurga APMC,Belagavi,Karnataka,9367,22038,17476,392
2026-07-24,Banana,Fruits,Raichur APMC,Tumakuru,Karnataka,6285,22804,13757,359
2026-07-25,Cauliflower,Vegetables,Sagar APMC,Chitradurga,Karnataka,5937,52667,29228,711
2026-07-26,Watermelon,Fruits,Bhadravati APMC,Tumakuru,Karnataka,1369,24103,8260,577
2026-07-27,Beans,Vegetables,Mysuru APMC,Tumakuru,Karnataka,2818,16540,9636,589
2026-07-28,Guava,Fruits,Udupi APMC,Dharwad,Karnataka,3101,18007,13455,468
2026-07-29,Cabbage,Vegetables,Thirthahalli APMC,Tumakuru,Karnataka,4490,44586,20982,493
2026-07-30,Grapes,Fruits,Davanagere APMC,Belagavi,Karnataka,2779,26478,13637,734
2026-07-31,Banana,Fruits,Belagavi APMC,Raichur,Karnataka,8674,40112,26747,607
2026-08-01,Pomegranate,Fruits,Hubballi APMC,Mysuru,Karnataka,2364,45940,29639,889
2026-08-02,Beans,Vegetables,Vijayapura APMC,Kalaburagi,Karnataka,8294,50541,28022,285
2026-08-03,Banana,Fruits,Bengaluru APMC,Chikkamagaluru,Karnataka,4676,42614,20757,488
2026-08-04,Maize,Cereals,Vijayapura APMC,Chitradurga,Karnataka,3426,31026,22060,263
2026-08-05,Tobacco,Commercial Crops,Udupi APMC,Belagavi,Karnataka,9264,39699,26638,134
2026-08-06,Rice (Akki),Cereals,Raichur APMC,Vijayapura,Karnataka,9089,37670,19024,843
2026-08-07,Bengal Gram,Pulses,Vijayapura APMC,Raichur,Karnataka,3962,28153,11886,793
2026-08-08,Wheat,Cereals,Udupi APMC,Chikkamagaluru,Karnataka,1859,31049,16262,134
2026-08-09,Bengal Gram,Pulses,Mysuru APMC,Belagavi,Karnataka,5138,42524,19645,970
2026-08-10,Banana,Fruits,Sagar APMC,Raichur,Karnataka,3424,45145,20179,538
2026-08-11,Grapes,Fruits,Vijayapura APMC,Tumakuru,Karnataka,5017,28721,20450,114
2026-08-12,Groundnut,Oilseeds,Belagavi APMC,Mysuru,Karnataka,9560,21683,13631,695
2026-08-13,Green Chilli,Vegetables,Mysuru APMC,Chitradurga,Karnataka,9342,44516,29959,712
2026-08-14,Guava,Fruits,Davanagere APMC,Udupi,Karnataka,2134,26720,12176,676
2026-08-15,Onion,Vegetables,Mysuru APMC,Bengaluru,Karnataka,6166,48142,31525,113
2026-08-16,Sunflower,Oilseeds,Udupi APMC,Hassan,Karnataka,6119,41535,26978,392
2026-08-17,Cabbage,Vegetables,Shivamogga APMC,Kalaburagi,Karnataka,6694,18508,10273,988
2026-08-18,Green Gram,Pulses,Chitradurga APMC,Mysuru,Karnataka,7136,30137,18721,924
2026-08-19,Wheat,Cereals,Kalaburagi APMC,Udupi,Karnataka,6485,32993,15915,968
2026-08-20,Cabbage,Vegetables,Mysuru APMC,Shivamogga,Karnataka,5164,34794,24320,401
2026-08-21,Maize,Cereals,Tumakuru APMC,Chitradurga,Karnataka,3346,26726,18511,207
2026-08-22,Cowpea,Pulses,Shivamogga APMC,Belagavi,Karnataka,6039,51738,27396,638
2026-08-23,Rice (Akki),Cereals,Vijayapura APMC,Shivamogga,Karnataka,5897,28214,16559,540
2026-08-24,Beans,Vegetables,Udupi APMC,Udupi,Karnataka,9252,54991,28522,707
2026-08-25,Green Chilli,Vegetables,Chitradurga APMC,Mysuru,Karnataka,6041,50826,32314,904
2026-08-26,Guava,Fruits,Bhadravati APMC,Belagavi,Karnataka,4901,46881,23518,512
2026-08-27,Guava,Fruits,Dharwad APMC,Chitradurga,Karnataka,2337,36136,16097,274
2026-08-28,Carrot,Vegetables,Thirthahalli APMC,Vijayapura,Karnataka,2184,47367,23551,966
2026-08-29,Beans,Vegetables,Shivamogga APMC,Hassan,Karnataka,5426,44592,18609,362
2026-08-30,Wheat,Cereals,Kalaburagi APMC,Tumakuru,Karnataka,2551,32031,20199,664
2026-08-31,Sugarcane,Commercial Crops,Belagavi APMC,Belagavi,Karnataka,2629,14238,6170,968
2026-09-01,Horse Gram,Pulses,Bhadravati APMC,Vijayapura,Karnataka,2526,13243,8504,908
2026-09-02,Bengal Gram,Pulses,Hassan APMC,Chitradurga,Karnataka,2361,32306,13535,862
2026-09-03,Turmeric,Commercial Crops,Bhadravati APMC,Chitradurga,Karnataka,5370,40962,19356,989
2026-09-04,Grapes,Fruits,Hassan APMC,Belagavi,Karnataka,6283,44424,27423,515
2026-09-05,Bajra,Cereals,Shivamogga APMC,Mysuru,Karnataka,8610,48619,36503,137
2026-09-06,Green Gram,Pulses,Chikkamagaluru APMC,Vijayapura,Karnataka,2993,19775,13248,932
2026-09-07,Tomato,Vegetables,Sagar APMC,Mysuru,Karnataka,1869,38405,16130,352
2026-09-08,Carrot,Vegetables,Thirthahalli APMC,Raichur,Karnataka,2014,45830,18244,729
2026-09-09,Cowpea,Pulses,Kalaburagi APMC,Udupi,Karnataka,1602,37535,24832,484
2026-09-10,Carrot,Vegetables,Chitradurga APMC,Davangere,Karnataka,1690,23308,12016,731
2026-09-11,Groundnut,Oilseeds,Sagar APMC,Belagavi,Karnataka,9685,27992,16181,184
2026-09-12,Turmeric,Commercial Crops,Chikkamagaluru APMC,Kalaburagi,Karnataka,1489,38160,25138,99
2026-09-13,Coconut,Plantation,Hubballi APMC,Chitradurga,Karnataka,7864,28202,20604,481
2026-09-14,Potato,Vegetables,Davanagere APMC,Bengaluru,Karnataka,8240,56586,41771,389
2026-09-15,Banana,Fruits,Bengaluru APMC,Belagavi,Karnataka,8786,25334,19772,396
2026-09-16,Turmeric,Commercial Crops,Udupi APMC,Udupi,Karnataka,9024,40188,28991,695
2026-09-17,Cowpea,Pulses,Hubballi APMC,Chikkamagaluru,Karnataka,1294,38820,13341,396
2026-09-18,Guava,Fruits,Raichur APMC,Kalaburagi,Karnataka,6488,47710,20576,698
2026-09-19,Maize,Cereals,Bengaluru APMC,Chitradurga,Karnataka,5027,35203,20948,294
2026-09-20,Wheat,Cereals,Chitradurga APMC,Shivamogga,Karnataka,3912,16853,10545,158
2026-09-21,Pomegranate,Fruits,Kalaburagi APMC,Chitradurga,Karnataka,5744,21439,13328,874
2026-09-22,Green Gram,Pulses,Belagavi APMC,Raichur,Karnataka,2873,52042,25428,848
2026-09-23,Brinjal,Vegetables,Sagar APMC,Tumakuru,Karnataka,4258,39811,21056,582
2026-09-24,Green Chilli,Vegetables,Bengaluru APMC,Vijayapura,Karnataka,3817,52782,29657,139
2026-09-25,Black Gram,Pulses,Dharwad APMC,Chitradurga,Karnataka,9636,57854,24141,345
2026-09-26,Cabbage,Vegetables,Chitradurga APMC,Davangere,Karnataka,4641,40000,18936,161
